audit_id,item_type,standard_reference,implementation_status,test_status,validation_status,implementation_target,test_file,validation_case,comments
SP16-PROC-8.5.9-TRANSVERSE-STIFFENER-DIMENSIONS,procedure,8.5.9,implemented,tests/test_bending_member_local_stability.py,implementation_self_check,standard_core.bending_member_local_stability.transverse_stiffener_dimensions_8_5_9,tests/test_bending_member_local_stability.py,BLS-SP16-PROC-8.5.9-TRANSVERSE-STIFFENER-DIMENSIONS,"Implemented and traced in v0.8; geometry, stress extraction, and diagram classification remain explicit engineering inputs where applicable."
SP16-PROC-8.5.10-LOAD-STIFFENER-SECTION,procedure,8.5.10,implemented,tests/test_bending_member_local_stability.py,implementation_self_check,standard_core.bending_member_local_stability.concentrated_load_stiffener_effective_section_8_5_10,tests/test_bending_member_local_stability.py,BLS-SP16-PROC-8.5.10-LOAD-STIFFENER-SECTION,"Implemented and traced in v0.8; geometry, stress extraction, and diagram classification remain explicit engineering inputs where applicable."
SP16-PROC-8.5.11-LONGITUDINAL-STIFFENER-ROUTING,procedure,8.5.11,implemented,tests/test_bending_member_local_stability.py,implementation_self_check,standard_core.bending_member_local_stability.longitudinal_stiffener_required_8_5_11,tests/test_bending_member_local_stability.py,BLS-SP16-PROC-8.5.11-LONGITUDINAL-STIFFENER-ROUTING,"Implemented and traced in v0.8; geometry, stress extraction, and diagram classification remain explicit engineering inputs where applicable."
SP16-PROC-8.5.12-SPLIT-WEB-PLATES,procedure,8.5.12,implemented,tests/test_bending_member_local_stability.py,implementation_self_check,standard_core.bending_member_local_stability.upper_plate_utilization_eq89,tests/test_bending_member_local_stability.py,BLS-SP16-PROC-8.5.12-SPLIT-WEB-PLATES,"Implemented and traced in v0.8; geometry, stress extraction, and diagram classification remain explicit engineering inputs where applicable."
SP16-PROC-8.5.13-INTERMEDIATE-STIFFENERS,procedure,8.5.13,implemented,tests/test_bending_member_local_stability.py,implementation_self_check,standard_core/bending_member_local_stability.py::intermediate_stiffener_panel_length_8_5_13,tests/test_bending_member_local_stability.py,BLS-SP16-PROC-8.5.13-INTERMEDIATE-STIFFENERS,"Implemented and traced in v0.8; geometry, stress extraction, and diagram classification remain explicit engineering inputs where applicable."
SP16-PROC-8.5.14-ASYMMETRIC-SPLIT-WEB,procedure,8.5.14,implemented,tests/test_bending_member_local_stability.py,implementation_self_check,standard_core.bending_member_local_stability.lower_plate_utilization_eq94,tests/test_bending_member_local_stability.py,BLS-SP16-PROC-8.5.14-ASYMMETRIC-SPLIT-WEB,"Implemented and traced in v0.8; geometry, stress extraction, and diagram classification remain explicit engineering inputs where applicable."
SP16-PROC-8.5.15-STIFFENER-INERTIA,procedure,8.5.15,implemented,tests/test_bending_member_local_stability.py,implementation_self_check,standard_core.bending_member_local_stability.table_19_stiffener_inertias,tests/test_bending_member_local_stability.py,BLS-SP16-PROC-8.5.15-STIFFENER-INERTIA,"Implemented and traced in v0.8; geometry, stress extraction, and diagram classification remain explicit engineering inputs where applicable."
SP16-PROC-8.5.16-FLEXIBLE-WEB-ROUTING,procedure,8.5.16,implemented,tests/test_bending_member_local_stability.py,implementation_self_check,standard_core.bending_member_local_stability.flexible_web_route_8_5_16,tests/test_bending_member_local_stability.py,BLS-SP16-PROC-8.5.16-FLEXIBLE-WEB-ROUTING,"Implemented and traced in v0.8; geometry, stress extraction, and diagram classification remain explicit engineering inputs where applicable."
SP16-PROC-8.5.17-SUPPORT-STIFFENER,procedure,8.5.17,implemented,tests/test_bending_member_local_stability.py,implementation_self_check,standard_core/bending_member_local_stability.py::support_stiffener_effective_section_8_5_17; support_stiffener_end_resistance_8_5_17,tests/test_bending_member_local_stability.py,BLS-SP16-PROC-8.5.17-SUPPORT-STIFFENER,"Implemented and traced in v0.8; geometry, stress extraction, and diagram classification remain explicit engineering inputs where applicable."
SP16-PROC-8.5.20-EDGE-STIFFENING-MODIFIER,procedure,8.5.20,implemented,tests/test_bending_member_local_stability.py,implementation_self_check,standard_core.bending_member_local_stability.edge_stiffened_flange_limit_8_5_20,tests/test_bending_member_local_stability.py,BLS-SP16-PROC-8.5.20-EDGE-STIFFENING-MODIFIER,"Implemented and traced in v0.8; geometry, stress extraction, and diagram classification remain explicit engineering inputs where applicable."
SP16-PROC-TABLE-14-LOOKUP,procedure,8.5.5,implemented,tests/test_bending_member_local_stability.py,implementation_self_check,standard_core.bending_member_local_stability.table_14_c1,tests/test_bending_member_local_stability.py,BLS-SP16-PROC-TABLE-14-LOOKUP,"Implemented and traced in v0.8; geometry, stress extraction, and diagram classification remain explicit engineering inputs where applicable."
SP16-PROC-TABLE-15-LOOKUP,procedure,8.5.5,implemented,tests/test_bending_member_local_stability.py,implementation_self_check,standard_core.bending_member_local_stability.table_15_c2,tests/test_bending_member_local_stability.py,BLS-SP16-PROC-TABLE-15-LOOKUP,"Implemented and traced in v0.8; geometry, stress extraction, and diagram classification remain explicit engineering inputs where applicable."
SP16-PROC-TABLE-16-LOOKUP,procedure,8.5.5,implemented,tests/test_bending_member_local_stability.py,implementation_self_check,standard_core.bending_member_local_stability.table_16_c_cr,tests/test_bending_member_local_stability.py,BLS-SP16-PROC-TABLE-16-LOOKUP,"Implemented and traced in v0.8; geometry, stress extraction, and diagram classification remain explicit engineering inputs where applicable."
SP16-PROC-TABLE-17-LOOKUP,procedure,8.5.7,implemented,tests/test_bending_member_local_stability.py,implementation_self_check,standard_core.bending_member_local_stability.table_17_c_cr,tests/test_bending_member_local_stability.py,BLS-SP16-PROC-TABLE-17-LOOKUP,"Implemented and traced in v0.8; geometry, stress extraction, and diagram classification remain explicit engineering inputs where applicable."
SP16-PROC-TABLE-18-LOOKUP,procedure,8.5.8,implemented,tests/test_bending_member_local_stability.py,implementation_self_check,standard_core.bending_member_local_stability.table_18_alpha,tests/test_bending_member_local_stability.py,BLS-SP16-PROC-TABLE-18-LOOKUP,"Implemented and traced in v0.8; geometry, stress extraction, and diagram classification remain explicit engineering inputs where applicable."
SP16-PROC-TABLE-19-INTERPOLATION,procedure,8.5.15,implemented,tests/test_bending_member_local_stability.py,implementation_self_check,standard_core.bending_member_local_stability.table_19_stiffener_inertias,tests/test_bending_member_local_stability.py,BLS-SP16-PROC-TABLE-19-INTERPOLATION,"Implemented and traced in v0.8; geometry, stress extraction, and diagram classification remain explicit engineering inputs where applicable."
SP16-PROC-8.6.1-FOUNDATION-AREA-BOUNDARY,procedure,8.6.1,implemented,passed: tests/test_base_plates_and_combined_force_strength.py,implementation_self_check_passed,standard_core.base_plates_and_combined_force_strength.base_plate_foundation_area_boundary,tests/test_base_plates_and_combined_force_strength.py,BPCS-SP16-PROC-8.6.1-FOUNDATION-AREA-BOUNDARY,External foundation resistance remains an explicit confirmed boundary; no concrete/foundation model is invented.
SP16-PROC-8.6.2-TABLE-E2-LOOKUP,procedure,8.6.2,implemented,passed: tests/test_base_plates_and_combined_force_strength.py,implementation_self_check_passed,standard_core.base_plates_and_combined_force_strength.annex_e2_base_plate_coefficients,tests/test_base_plates_and_combined_force_strength.py,BPCS-SP16-PROC-8.6.2-TABLE-E2-LOOKUP,Exact printed nodes and terminal >2 column only; no interpolation rule is invented.
SP16-PROC-8.6.2-MAXIMUM-PLATE-MOMENT,procedure,8.6.2,implemented,passed: tests/test_base_plates_and_combined_force_strength.py,implementation_self_check_passed,standard_core.base_plates_and_combined_force_strength.base_plate_maximum_unit_width_moment,tests/test_base_plates_and_combined_force_strength.py,BPCS-SP16-PROC-8.6.2-MAXIMUM-PLATE-MOMENT,All relevant plate regions must be supplied explicitly.
SP16-PROC-8.6.2-TWO-SIDE-GEOMETRY,procedure,8.6.2,implemented,passed: tests/test_base_plates_and_combined_force_strength.py,implementation_self_check_passed,standard_core.base_plates_and_combined_force_strength.base_plate_two_adjacent_sides_geometry,tests/test_base_plates_and_combined_force_strength.py,BPCS-SP16-PROC-8.6.2-TWO-SIDE-GEOMETRY,Derives diagonal d1 and perpendicular distance a1 for a rectangular region.
SP16-PROC-9.1.1-EQ105-APPLICABILITY,procedure,9.1.1,implemented,passed: tests/test_base_plates_and_combined_force_strength.py,implementation_self_check_passed,standard_core.base_plates_and_combined_force_strength.equation_105_applicability,tests/test_base_plates_and_combined_force_strength.py,BPCS-SP16-PROC-9.1.1-EQ105-APPLICABILITY,"Preserves Ryn, dynamic-load, shear-stress, axial-stress, and linked local-stability conditions."
SP16-PROC-9.1.1-ANNEX-E1-COEFFICIENTS,procedure,9.1.1,implemented,passed: tests/test_base_plates_and_combined_force_strength.py,implementation_self_check_passed,standard_core.base_plates_and_combined_force_strength.combined_force_coefficients_from_annex_e1,tests/test_base_plates_and_combined_force_strength.py,BPCS-SP16-PROC-9.1.1-ANNEX-E1-COEFFICIENTS,Delegates to the previously audited Table E.1 implementation.
SP16-PROC-9.1.2-EQ105-OMISSION,procedure,9.1.2,implemented,passed: tests/test_base_plates_and_combined_force_strength.py,implementation_self_check_passed,standard_core.base_plates_and_combined_force_strength.equation_105_omission_rule_clause_9_1_2,tests/test_base_plates_and_combined_force_strength.py,BPCS-SP16-PROC-9.1.2-EQ105-OMISSION,"Implements the printed m_eff <= 20, unweakened-section, equal-moment conditions."
SP16-PROC-9.1.3-EQ107-APPLICABILITY,procedure,9.1.3,implemented,passed: tests/test_base_plates_and_combined_force_strength.py,implementation_self_check_passed,standard_core.base_plates_and_combined_force_strength.equation_107_applicability,tests/test_base_plates_and_combined_force_strength.py,BPCS-SP16-PROC-9.1.3-EQ107-APPLICABILITY,Section asymmetry remains an explicit engineering classification.
SP16-PROC-9.2.1-TWO-PLANE-STABILITY,procedure,9.2,implemented,passed: tests/test_beam_column_stability.py,implementation_self_check_passed,standard_core/beam_column_stability.py:stability_check_route_clause_9_2_1,tests/test_beam_column_stability.py,BC-SP16-PROC-9.2.1-TWO-PLANE-STABILITY,Explicit procedure; global analysis and diagram/section classification remain external.
SP16-PROC-9.2.2-D3-LOOKUP-AND-CAP,procedure,9.2,implemented,passed: tests/test_beam_column_stability.py,implementation_self_check_passed,standard_core/beam_column_stability.py:annex_d3_stability_coefficient,tests/test_beam_column_stability.py,BC-SP16-PROC-9.2.2-D3-LOOKUP-AND-CAP,Explicit procedure; global analysis and diagram/section classification remain external.
SP16-PROC-9.2.2-BENDING-ROUTE-MEFF-GT20,procedure,9.2,implemented,passed: tests/test_beam_column_stability.py,implementation_self_check_passed,standard_core/beam_column_stability.py:beam_column_section_9_2_route,tests/test_beam_column_stability.py,BC-SP16-PROC-9.2.2-BENDING-ROUTE-MEFF-GT20,Explicit procedure; global analysis and diagram/section classification remain external.
SP16-PROC-9.2.3-SAME-LOAD-COMBINATION,procedure,9.2,implemented,passed: tests/test_beam_column_stability.py,implementation_self_check_passed,standard_core/beam_column_stability.py:beam_column_section_9_2_route,tests/test_beam_column_stability.py,BC-SP16-PROC-9.2.3-SAME-LOAD-COMBINATION,Explicit procedure; global analysis and diagram/section classification remain external.
SP16-PROC-9.2.3-DESIGN-MOMENT-SELECTION,procedure,9.2,implemented,passed: tests/test_beam_column_stability.py,implementation_self_check_passed,standard_core/beam_column_stability.py:table_20_design_moment,tests/test_beam_column_stability.py,BC-SP16-PROC-9.2.3-DESIGN-MOMENT-SELECTION,Explicit procedure; global analysis and diagram/section classification remain external.
SP16-PROC-9.2.3-TABLE-20-ROUTING,procedure,9.2,implemented,passed: tests/test_beam_column_stability.py,implementation_self_check_passed,standard_core/beam_column_stability.py:table_20_design_moment,tests/test_beam_column_stability.py,BC-SP16-PROC-9.2.3-TABLE-20-ROUTING,Explicit procedure; global analysis and diagram/section classification remain external.
SP16-PROC-9.2.3-TABLE-D5-ROUTING,procedure,9.2,implemented,passed: tests/test_beam_column_stability.py,implementation_self_check_passed,standard_core/beam_column_stability.py:annex_d5_effective_relative_eccentricity,tests/test_beam_column_stability.py,BC-SP16-PROC-9.2.3-TABLE-D5-ROUTING,Explicit procedure; global analysis and diagram/section classification remain external.
SP16-PROC-9.2.5-TABLE-21-ROUTING,procedure,9.2,implemented,passed: tests/test_beam_column_stability.py,implementation_self_check_passed,standard_core/beam_column_stability.py:table_21_alpha,tests/test_beam_column_stability.py,BC-SP16-PROC-9.2.5-TABLE-21-ROUTING,Explicit procedure; global analysis and diagram/section classification remain external.
SP16-PROC-9.2.5-CMAX-CAP-AND-MINIMUM,procedure,9.2,implemented,passed: tests/test_beam_column_stability.py,implementation_self_check_passed,standard_core/beam_column_stability.py:out_of_plane_coefficient_c,tests/test_beam_column_stability.py,BC-SP16-PROC-9.2.5-CMAX-CAP-AND-MINIMUM,Explicit procedure; global analysis and diagram/section classification remain external.
SP16-PROC-9.2.6-DESIGN-MOMENT-SELECTION,procedure,9.2,implemented,passed: tests/test_beam_column_stability.py,implementation_self_check_passed,standard_core/beam_column_stability.py:design_moment_clause_9_2_6,tests/test_beam_column_stability.py,BC-SP16-PROC-9.2.6-DESIGN-MOMENT-SELECTION,Explicit procedure; global analysis and diagram/section classification remain external.
SP16-PROC-9.2.7-CONTINUOUS-FLANGE-BRACING,procedure,9.2,implemented,passed: tests/test_beam_column_stability.py,implementation_self_check_passed,standard_core/beam_column_stability.py:annex_d_continuous_bracing_cmax_eq_d4,tests/test_beam_column_stability.py,BC-SP16-PROC-9.2.7-CONTINUOUS-FLANGE-BRACING,Explicit procedure; global analysis and diagram/section classification remain external.
SP16-PROC-9.2.8-MINOR-AXIS-ROUTING,procedure,9.2,implemented,passed: tests/test_beam_column_stability.py,implementation_self_check_passed,standard_core/beam_column_stability.py:minor_axis_bending_route_clause_9_2_8,tests/test_beam_column_stability.py,BC-SP16-PROC-9.2.8-MINOR-AXIS-ROUTING,Explicit procedure; global analysis and diagram/section classification remain external.
